transaction_id,portfolio_id,transaction_date,asset_type,amount,transaction_type
3781,3180,2024-04-16,Bond,2299.0,Sell
3782,6267,2024-06-18,Bond,-1058.0,Buy
3783,6336,2024-11-03,bond,2818.0,Sell
3784,2223,2024-07-06,ETF,1815.0,Buy
3785,2419,2025-04-08,STOCK,3379.0,Buy
3786,612,2024-08-12,Bond,3879.0,Sell
3787,2074,2024-08-30,Stock,-1328.0,Sell
3788,3273,2025-02-24,stock,190.0,Sell
3789,1521,2025-01-22,ETF,-656.0,Sell
3790,6154,2024-12-06,Stock,4909.0,Sell
3791,4235,2024-12-13,ETF,1740.0,Buy
3792,1841,2025-03-15,ETF,-872.0,Buy
3793,6127,2024-06-20,Bond,3986.0,
3794,3221,2024-10-29,Stock,2440.0,Buy
3795,1453,2025-02-28,ETF,4443.0,Buy
3796,2236,2024-11-11,,1420.0,Sell
3797,5593,2024-11-01,Bond,3936.0,Buy
3798,3326,2024-04-14,Stock,2013.0,Sell
3799,5858,2025-02-18,Stock,,Buy
3800,4781,2024-12-05,STOCK,4157.0,
3801,6469,2025-01-05,ETF,-979.0,BUY
3802,4318,2024-09-27,Stock,-1519.0,BUY
3803,5915,2024-07-18,Bond,-1808.0,BUY
3804,2886,2024-12-21,Stock,3661.0,Buy
3805,6476,2024-12-23,ETF,-1732.0,Buy
3806,1572,2024-12-24,Bond,909.0,Buy
3807,236,2024-08-05,bond,4457.0,Sell
3808,1351,2025-01-30,,424.0,Buy
3809,5048,2024-05-08,stock,1581.0,Sell
3810,199,2024-06-19,Stock,3749.0,Buy
3811,3598,2024-07-01,Stock,1530.0,Buy
3812,5429,2025-03-01,Bond,1851.0,
3813,5114,2025-03-04,Bond,-1922.0,Buy
3814,4087,2025-03-15,,2667.0,Buy
3815,2137,2024-09-28,Bond,2572.0,Buy
3816,3220,2024-06-30,Stock,4638.0,Sell
3817,4288,2024-10-06,bond,3535.0,Buy
3818,512,2024-10-31,ETF,-534.0,Sell
3819,6185,2024-05-15,ETF,1698.0,Buy
3820,527,2024-04-16,Bond,1680.0,Buy
3821,5947,2024-09-03,Bond,365.0,
3822,1278,2024-07-29,Bond,-1176.0,
3823,2337,2024-09-11,Bond,4232.0,Sell
3824,2654,2025-02-18,Bond,2405.0,Buy
3825,2809,2024-10-06,Bond,2287.0,BUY
3826,2971,2024-07-05,Crypto,805.0,
3827,4755,2025-03-08,Bond,4511.0,BUY
3828,6235,2024-08-09,Stock,-386.0,Sell
3829,1650,2025-04-08,ETF,1618.0,
3830,2289,2025-01-10,Stock,-1033.0,Sell
3831,4544,2024-08-15,Stock,-1260.0,Sell
3832,6472,2024-07-14,STOCK,4586.0,Sell
3833,5518,2024-11-29,Bond,915.0,
3834,5650,2024-12-18,bond,3000.0,
3835,6439,2025-03-14,Bond,1581.0,Sell
3836,1595,2025-02-19,ETF,3072.0,Buy
3837,4760,2025-01-03,Crypto,2010.0,Sell
3838,227,2024-06-18,Stock,1215.0,Sell
3839,6184,2024-07-25,ETF,4022.0,BUY
3840,5228,2025-01-31,Crypto,1842.0,Buy
3841,2936,2025-03-12,Stock,-912.0,Sell
3842,1633,2025-03-15,Stock,2131.0,Buy
3843,6029,2024-10-28,Stock,2658.0,Buy
3844,2516,2024-07-31,Bond,2751.0,Buy
3845,3821,2024-07-30,,759.0,
3846,6353,2025-02-06,Bond,3637.0,SELL
3847,4713,2024-11-08,,565.0,Buy
3848,3006,2024-08-04,Crypto,-1103.0,SELL
3849,3142,2024-11-25,ETF,1081.0,Buy
3850,3720,2024-08-10,Bond,-1315.0,
3851,4307,2025-04-08,Stock,3063.0,Buy
3852,3835,2025-01-15,Stock,4682.0,Buy
3853,5682,2024-06-13,etf,1384.0,Buy
3854,3116,2025-04-08,ETF,2533.0,Buy
3855,200,2024-11-17,,4813.0,
3856,2601,2024-04-18,,-1007.0,BUY
3857,348,2024-11-07,etf,2684.0,Sell
3858,3061,2024-06-30,Bond,-1992.0,Sell
3859,1242,2024-06-01,stock,-691.0,Buy
3860,4553,2024-06-26,Stock,3313.0,Buy
3861,1551,2024-04-10,stock,3034.0,Buy
3862,4697,2024-08-04,Stock,2486.0,Buy
3863,3991,2024-06-15,Crypto,372.0,
3864,834,2025-02-04,ETF,-1411.0,Sell
3865,2352,2024-10-16,ETF,-1703.0,Sell
3866,2976,2024-10-13,stock,2899.0,Sell
3867,900,2024-12-10,ETF,533.0,Buy
3868,890,2025-01-31,bond,-31.0,Buy
3869,135,2024-09-20,Stock,424.0,Sell
3870,2652,2025-03-27,Bond,-1686.0,Buy
3871,5317,2024-08-28,Bond,3586.0,Buy
3872,4635,2024-04-11,Stock,3633.0,
3873,4644,2024-07-24,STOCK,-1203.0,Buy
3874,5111,2024-12-13,Bond,679.0,Buy
3875,351,2024-08-01,ETF,-1647.0,Sell
3876,4705,2025-02-14,Crypto,3895.0,
3877,5585,2024-05-19,bond,2163.0,Buy
3878,1377,2024-06-21,ETF,606.0,BUY
3879,2143,2024-11-24,Bond,2006.0,Buy
3880,4363,2024-05-14,Crypto,-555.0,Buy
3881,1566,2024-10-25,bond,3406.0,BUY
3882,4772,2024-12-20,stock,1985.0,SELL
3883,3707,2024-06-24,Bond,1256.0,Buy
3884,5606,2024-11-06,Crypto,2876.0,Buy
3885,3493,2025-02-11,Crypto,-1848.0,BUY
3886,1989,2024-08-07,ETF,4551.0,
3887,6534,2024-07-14,stock,419.0,Buy
3888,4289,2024-11-04,Stock,4252.0,Buy
3889,3244,2024-04-19,Bond,-652.0,
3890,765,2025-01-17,etf,2596.0,Sell
3891,5499,2024-07-27,Bond,3477.0,
3892,5074,2025-02-16,Crypto,3685.0,Buy
3893,2415,2024-11-18,stock,4190.0,SELL
3894,1416,2025-03-02,Stock,447.0,Sell
3895,3000,2024-07-14,Stock,2524.0,Sell
3896,3158,2024-09-18,Bond,-1009.0,Sell
3897,4943,2024-06-25,Bond,-1285.0,
3898,6018,2024-11-04,Bond,3324.0,Buy
3899,2274,2024-07-05,Crypto,-420.0,Buy
3900,222,2024-10-17,,-525.0,Buy
3901,728,2025-02-22,Crypto,2914.0,BUY
3902,1185,2024-07-29,Stock,2997.0,BUY
3903,71,2024-10-10,stock,1417.0,Sell
3904,4163,2024-09-27,Crypto,-1783.0,
3905,4050,2024-12-26,stock,2919.0,Buy
3906,383,2025-02-23,STOCK,3824.0,Sell
3907,2333,2024-10-17,,4817.0,Buy
3908,6404,2024-10-07,Bond,3917.0,Buy
3909,3513,2024-06-22,Stock,3391.0,Buy
3910,2798,2025-01-18,,522.0,Buy
3911,5521,2024-09-10,Stock,3634.0,Sell
3912,5688,2024-08-27,Stock,4286.0,Sell
3913,5448,2024-04-26,Crypto,845.0,BUY
3914,4371,2024-08-28,Bond,1315.0,Buy
3915,4408,2024-04-19,,3854.0,
3916,2319,2025-03-03,Bond,2697.0,Buy
3917,6353,2024-08-11,ETF,3668.0,SELL
3918,3235,2024-06-06,Stock,-1911.0,Sell
3919,5355,2024-08-14,stock,744.0,Buy
3920,4538,2025-03-20,,1205.0,Sell
3921,3370,2024-05-19,Stock,4396.0,Buy
3922,5832,2025-02-05,Bond,312.0,SELL
3923,989,2025-03-02,ETF,-1084.0,Sell
3924,5285,2024-11-23,,-1964.0,SELL
3925,4144,2024-09-03,ETF,162.0,
3926,1138,2024-09-14,stock,2485.0,Buy
3927,6380,2024-04-14,etf,1161.0,SELL
3928,1813,2025-03-04,ETF,-1505.0,Sell
3929,5413,2025-04-02,ETF,479.0,Sell
3930,3421,2025-01-31,Crypto,-1449.0,Buy
3931,6344,2024-06-30,ETF,-1054.0,BUY
3932,2752,2024-05-09,ETF,2601.0,BUY
3933,6104,2025-02-07,ETF,4431.0,Sell
3934,6347,2025-03-21,etf,133.0,
3935,269,2024-11-20,etf,3749.0,
3936,5914,2024-12-05,Bond,1455.0,Buy
3937,6409,2024-11-10,,1096.0,Buy
3938,5487,2024-07-07,stock,3635.0,BUY
3939,5745,2025-02-07,STOCK,289.0,BUY
3940,2249,2025-03-06,ETF,3904.0,Buy
3941,1613,2024-08-07,etf,878.0,Buy
3942,4119,2024-11-18,Crypto,-1306.0,Buy
3943,833,2024-04-30,Stock,604.0,Sell
3944,5507,2024-09-04,Bond,3534.0,Sell
3945,670,2024-09-13,Bond,-147.0,Sell
3946,978,2025-01-06,,4423.0,SELL
3947,587,2025-03-24,ETF,-1371.0,Buy
3948,1724,2024-05-10,Crypto,3117.0,BUY
3949,697,2024-09-07,Bond,1620.0,
3950,879,2024-09-15,Stock,859.0,Sell
3951,1013,2024-06-18,Crypto,791.0,Buy
3952,1437,2024-10-21,ETF,3328.0,Buy
3953,1046,2024-08-09,Crypto,1375.0,Sell
3954,4317,2024-07-11,ETF,898.0,Buy
3955,6094,2024-07-11,etf,1027.0,
3956,2077,2025-03-26,Bond,2995.0,SELL
3957,4828,2024-11-09,,4991.0,Sell
3958,5934,2024-07-18,STOCK,4431.0,
3959,5940,2024-09-17,Stock,-1441.0,Buy
3960,1773,2024-08-21,Stock,-1743.0,Sell
3961,385,2024-06-30,Crypto,2603.0,SELL
3962,4841,2024-12-23,Stock,-1180.0,Sell
3963,1663,2024-10-20,STOCK,2874.0,
3964,755,2024-08-10,Bond,1074.0,Sell
3965,3629,2024-06-10,Bond,-581.0,
3966,856,2025-03-09,Bond,-550.0,Buy
3967,4099,2024-11-25,etf,2220.0,Sell
3968,2136,2024-09-02,Bond,-379.0,Sell
3969,5356,2025-02-01,ETF,2271.0,
3970,585,2024-04-30,Crypto,2643.0,Sell
3971,514,2024-06-13,ETF,4765.0,Buy
3972,5425,2024-12-12,Bond,3134.0,Sell
3973,648,2025-02-13,Stock,2214.0,Sell
3974,2496,2024-06-08,Stock,3357.0,Sell
3975,3985,2024-10-15,Stock,-327.0,
3976,4289,2024-12-23,Crypto,1828.0,Sell
3977,2193,2024-12-10,ETF,4991.0,Sell
3978,2916,2024-07-05,ETF,4200.0,Sell
3979,4454,2024-07-26,bond,-1987.0,Buy
3980,3764,2024-12-18,Bond,4530.0,
3981,178,2025-01-15,Stock,2367.0,Buy
3982,1695,2025-01-12,Bond,378.0,Sell
3983,505,2025-02-16,Bond,2696.0,Buy
3984,2174,2024-06-10,Stock,873.0,Sell
3985,2000,2024-09-07,,114.0,Buy
3986,2252,2024-05-07,,-1617.0,Buy
3987,415,2025-01-11,Bond,3673.0,BUY
3988,6073,2025-01-29,stock,4316.0,
3989,2221,2024-09-11,stock,,Buy
3990,3145,2024-04-10,Bond,-420.0,Buy
3991,590,2024-06-14,Stock,4227.0,
3992,6103,2024-07-30,Stock,-1295.0,
3993,3362,2025-01-15,STOCK,1346.0,Buy
3994,3267,2024-08-13,Bond,3229.0,
3995,6329,2024-09-10,ETF,1990.0,Sell
3996,2858,2024-07-05,Stock,4572.0,Buy
3997,381,2024-10-17,etf,-1797.0,Buy
3998,711,2024-08-04,Bond,4662.0,Buy
3999,570,2024-07-16,Bond,1346.0,Sell
4000,4866,2025-01-31,Stock,3759.0,SELL
4001,1062,2025-03-28,Stock,-1030.0,Sell
4002,4911,2025-02-06,Crypto,1552.0,Buy
4003,5762,2024-04-17,Bond,-1740.0,Sell
4004,279,2025-03-27,Crypto,-631.0,Sell
4005,5648,2025-01-03,Bond,3288.0,Buy
4006,1371,2025-01-17,Crypto,624.0,Sell
4007,2150,2024-06-06,Crypto,14.0,Buy
4008,5840,2025-02-25,Crypto,-192.0,Buy
4009,2155,2024-12-30,Stock,2833.0,Buy
4010,5750,2025-04-06,Crypto,-1163.0,Sell
4011,2758,2025-02-01,stock,4875.0,SELL
4012,1449,2024-06-14,Crypto,,Buy
4013,6209,2024-10-01,Bond,3461.0,Sell
4014,3242,2024-04-11,Bond,986.0,Sell
4015,908,2024-05-11,Stock,-1033.0,
4016,3327,2024-11-25,STOCK,-1762.0,
4017,2023,2025-01-02,stock,3740.0,Buy
4018,3627,2024-10-14,ETF,1282.0,SELL
4019,5878,2024-12-14,bond,1940.0,Buy
4020,330,2024-07-26,Bond,175.0,Sell
4021,3988,2024-11-19,Stock,4824.0,
4022,4563,2024-11-15,Stock,3651.0,BUY
4023,3674,2024-10-05,Crypto,-440.0,Sell
4024,2575,2024-12-31,Stock,1859.0,Buy
4025,6443,2024-06-17,Bond,1384.0,Buy
4026,1881,2024-05-12,Crypto,2423.0,SELL
4027,5550,2024-05-06,bond,362.0,Sell
4028,1367,2024-04-11,Stock,4139.0,Buy
4029,1761,2024-11-22,Stock,3030.0,Buy
4030,5278,2024-12-20,Crypto,632.0,Sell
4031,610,2024-06-29,ETF,-52.0,Sell
4032,6342,2024-08-14,ETF,,Buy
4033,4688,2024-08-19,Bond,647.0,Buy
4034,900,2025-01-21,Stock,4505.0,Sell
4035,1982,2025-02-04,Crypto,790.0,Sell
4036,3934,2025-03-17,Crypto,-501.0,Buy
4037,5833,2024-10-31,,-583.0,Sell
4038,4254,2024-05-25,ETF,2539.0,Sell
4039,6516,2024-12-29,ETF,,Sell
4040,411,2024-08-13,Bond,-170.0,Buy
4041,4929,2024-12-06,Stock,1103.0,Buy
4042,5280,2025-03-26,Crypto,4923.0,Buy
4043,4640,2024-11-01,Stock,4071.0,Sell
4044,1790,2024-12-07,Crypto,2769.0,
4045,3472,2024-11-03,Stock,3528.0,Buy
4046,4664,2024-12-24,,4712.0,BUY
4047,2495,2024-09-09,Bond,4838.0,Sell
4048,95,2024-09-19,Crypto,-1123.0,Buy
4049,2682,2025-01-13,Bond,-1789.0,Sell
4050,5918,2024-06-30,ETF,-1591.0,Sell
4051,2583,2024-10-13,bond,644.0,Buy
4052,4017,2024-08-04,Stock,1504.0,Sell
4053,4805,2024-07-10,Crypto,843.0,Buy
4054,178,2025-02-05,Crypto,2080.0,Buy
4055,3985,2024-12-01,Bond,2131.0,Buy
4056,2401,2025-02-07,ETF,2423.0,Buy
4057,1076,2024-10-12,Stock,1592.0,Buy
4058,1913,2025-02-07,Bond,1522.0,
4059,4980,2024-12-03,Stock,4675.0,Sell
4060,2251,2024-09-15,Bond,3141.0,Sell
4061,2372,2025-01-23,Stock,467.0,
4062,6090,2024-06-30,ETF,28.0,Sell
4063,1337,2025-01-20,ETF,1089.0,Sell
4064,4318,2024-08-07,etf,-1813.0,Buy
4065,3173,2024-09-18,STOCK,4172.0,Sell
4066,2216,2024-12-27,ETF,1316.0,Sell
4067,6133,2025-02-18,Bond,714.0,Buy
4068,408,2024-07-26,ETF,-415.0,Buy
4069,5880,2024-05-12,,-1740.0,
4070,794,2024-06-06,Stock,2014.0,Buy
4071,2368,2025-01-02,bond,-1555.0,SELL
4072,1025,2024-04-26,Bond,-1918.0,
4073,2301,2025-01-11,Crypto,1950.0,
4074,5416,2024-06-02,ETF,-61.0,Buy
4075,164,2024-11-01,bond,1782.0,Sell
4076,1353,2024-10-01,Crypto,1773.0,Sell
4077,469,2024-10-01,Crypto,2766.0,Sell
4078,3464,2025-04-05,Bond,1663.0,Buy
4079,2585,2024-09-11,Crypto,3705.0,Sell
4080,4738,2024-07-17,Crypto,1818.0,Sell
4081,957,2024-12-21,ETF,2413.0,Buy
4082,6498,2024-08-03,stock,-1889.0,SELL
4083,5342,2024-08-16,Crypto,-161.0,Buy
4084,4057,2024-05-28,,-825.0,Sell
4085,3175,2024-04-19,Crypto,2715.0,
4086,2983,2025-02-27,Crypto,3962.0,Buy
4087,4813,2024-10-19,Bond,-572.0,Sell
4088,1726,2025-04-01,Stock,2656.0,Sell
4089,3161,2025-03-29,Crypto,2426.0,Sell
4090,4589,2024-04-29,bond,3260.0,BUY
4091,5395,2024-10-29,bond,-122.0,
4092,627,2024-04-27,Stock,4155.0,BUY
4093,1556,2024-04-30,Stock,1742.0,Buy
4094,4367,2024-12-08,ETF,4692.0,Sell
4095,1489,2025-02-14,ETF,2927.0,
4096,2895,2025-03-03,Stock,3898.0,
4097,4913,2024-10-16,STOCK,965.0,Buy
4098,6220,2024-06-07,Stock,2179.0,Buy
4099,3224,2025-01-05,etf,3394.0,Buy
4100,357,2025-01-21,,631.0,Buy
4101,1209,2024-12-09,Crypto,3542.0,Sell
4102,4902,2024-10-29,ETF,2608.0,BUY
4103,602,2024-09-11,ETF,-1308.0,SELL
4104,847,2024-06-05,Stock,1425.0,Buy
4105,2868,2024-11-21,Bond,-351.0,Buy
4106,1948,2024-12-09,Stock,2900.0,Sell
4107,2056,2024-12-29,Bond,-1471.0,Buy
4108,2134,2024-07-08,STOCK,-803.0,Buy
4109,2316,2025-04-09,Crypto,3159.0,SELL
4110,4860,2024-05-26,bond,783.0,Sell
4111,4522,2024-05-14,ETF,-660.0,Buy
4112,2259,2024-08-17,Crypto,4454.0,Sell
4113,678,2024-07-27,Bond,2888.0,
4114,6258,2024-11-24,ETF,4992.0,Sell
4115,6111,2024-08-26,Stock,3332.0,Sell
4116,6482,2024-08-01,Bond,-1845.0,Buy
4117,5557,2024-07-30,Crypto,973.0,Buy
4118,1845,2024-05-16,bond,755.0,Buy
4119,3774,2024-07-30,Stock,1253.0,Sell
4120,3437,2025-02-24,Stock,4968.0,Buy
4121,865,2025-02-28,Bond,4374.0,Sell
4122,2993,2025-01-14,,-199.0,Sell
4123,4137,2024-10-15,Bond,2909.0,Buy
4124,612,2025-01-04,Stock,1735.0,BUY
4125,4449,2024-07-24,Stock,-1559.0,Sell
4126,86,2024-08-18,Crypto,120.0,Sell
4127,6224,2024-09-08,Crypto,2776.0,SELL
4128,5374,2025-02-01,Crypto,420.0,Buy
4129,3116,2025-01-28,Stock,-970.0,Buy
4130,5210,2024-05-19,Crypto,4333.0,Sell
4131,3623,2025-03-09,Crypto,2826.0,Sell
4132,3713,2024-06-17,Crypto,4643.0,SELL
4133,290,2024-06-27,Bond,-9.0,Sell
4134,3281,2024-07-19,stock,3035.0,Sell
4135,4937,2024-09-21,Bond,3428.0,
4136,6078,2024-04-13,ETF,4821.0,Buy
4137,4987,2025-03-27,Bond,-1106.0,
4138,5823,2025-01-04,Bond,1864.0,Sell
4139,6477,2025-03-07,Crypto,1281.0,Buy
4140,4708,2024-08-18,Stock,3015.0,Buy
4141,654,2025-03-03,ETF,-205.0,Buy
4142,6496,2025-03-01,,,Sell
4143,2037,2024-04-24,STOCK,4175.0,Buy
4144,3545,2024-10-17,Crypto,-1582.0,Buy
4145,755,2025-01-15,ETF,-1284.0,
4146,2019,2024-06-20,STOCK,1104.0,Buy
4147,247,2024-10-08,ETF,973.0,Sell
4148,4477,2024-09-04,Bond,-771.0,Sell
4149,5849,2024-09-11,Stock,2362.0,Sell
4150,4939,2024-10-19,etf,-808.0,SELL
4151,2806,2024-08-07,ETF,-1192.0,
4152,5597,2025-01-30,Bond,423.0,BUY
4153,3825,2024-11-08,etf,3838.0,
4154,784,2024-09-16,Stock,2357.0,Sell
4155,2371,2024-09-18,Crypto,2884.0,
4156,6030,2024-08-06,Crypto,4335.0,Sell
4157,6270,2024-08-31,etf,-1256.0,SELL
4158,1837,2025-01-26,Stock,1417.0,Buy
4159,799,2024-05-30,Bond,2959.0,Buy
4160,562,2024-11-19,Crypto,1064.0,
4161,6380,2024-08-19,ETF,181.0,Buy
4162,4810,2024-11-17,ETF,3245.0,SELL
4163,4080,2024-10-21,Crypto,,Sell
4164,3411,2024-10-20,Crypto,3340.0,BUY
4165,1422,2025-03-10,ETF,4332.0,Buy
4166,1208,2024-07-30,Bond,-1264.0,
4167,4849,2024-07-10,ETF,-312.0,Buy
4168,270,2024-06-02,Bond,3856.0,Sell
4169,4848,2024-10-08,ETF,1789.0,Buy
4170,594,2024-10-14,Crypto,3723.0,
4171,1488,2024-07-12,STOCK,3203.0,
4172,4342,2025-04-06,Bond,1545.0,Buy
4173,3938,2024-04-11,Stock,-1996.0,
4174,281,2024-08-03,Crypto,-1013.0,Buy
4175,3167,2024-08-01,Bond,-1109.0,
4176,2610,2024-07-30,Stock,,Buy
4177,1575,2024-12-06,ETF,3275.0,Buy
4178,3722,2024-08-04,STOCK,-1891.0,Buy
4179,5407,2024-05-10,Stock,2410.0,Sell
4180,2026,2025-02-23,ETF,-1400.0,Sell
4181,2520,2024-08-28,Bond,-1887.0,Buy
4182,3634,2024-09-07,STOCK,4993.0,Sell
4183,1348,2025-01-15,Stock,4506.0,Buy
4184,3975,2024-11-30,Crypto,2162.0,Sell
4185,5459,2024-07-26,ETF,-63.0,
4186,1788,2025-04-08,Bond,-1843.0,Sell
4187,4863,2024-05-19,Bond,3487.0,Sell
4188,720,2024-11-20,Bond,1.0,Buy
4189,347,2024-10-24,Stock,716.0,SELL
4190,3227,2025-03-08,Bond,3050.0,Sell
4191,1375,2025-03-15,STOCK,-1950.0,Sell
4192,2094,2024-05-27,ETF,922.0,Buy
4193,1909,2024-11-29,Stock,1025.0,Sell
4194,3133,2024-09-26,Crypto,2762.0,Sell
4195,522,2024-05-06,Bond,1605.0,Buy
4196,494,2024-08-07,Bond,2485.0,Sell
4197,166,2025-01-22,Stock,2417.0,Buy
4198,90,2024-10-11,ETF,-365.0,Buy
4199,3191,2024-12-13,ETF,-120.0,
4200,4454,2024-08-15,Crypto,3496.0,Sell
4201,3072,2025-02-12,Bond,4653.0,SELL
4202,5679,2024-07-24,Bond,230.0,Buy
4203,2299,2025-03-03,Stock,-1622.0,SELL
4204,2764,2025-01-21,Crypto,486.0,Buy
4205,5707,2025-02-17,Bond,313.0,Sell
4206,4698,2024-10-18,ETF,-572.0,Sell
4207,507,2024-07-23,STOCK,3262.0,Sell
4208,5026,2024-06-16,Stock,3513.0,Sell
4209,5331,2024-09-07,Stock,7.0,Sell
4210,4027,2025-02-11,Stock,2963.0,Sell
4211,2129,2025-02-20,Bond,4792.0,Sell
4212,5489,2024-12-17,etf,3786.0,Sell
4213,4738,2024-12-02,STOCK,1621.0,Buy
4214,2092,2024-09-20,STOCK,3359.0,SELL
4215,192,2024-07-19,Bond,-1062.0,Sell
4216,4466,2025-03-03,Bond,2969.0,Buy
4217,4271,2024-05-24,,2715.0,BUY
4218,5250,2025-01-10,Stock,-1450.0,Buy
4219,4906,2024-06-15,Stock,716.0,Buy
4220,3956,2024-11-20,Stock,-946.0,BUY
4221,3662,2024-05-15,Bond,1829.0,
4222,5022,2024-07-21,Crypto,1269.0,Buy
4223,2278,2024-06-25,Bond,1686.0,Buy
4224,6237,2025-01-03,STOCK,1244.0,Sell
4225,2689,2025-01-30,Bond,481.0,Sell
4226,1552,2024-09-22,,-1063.0,Sell
4227,2173,2024-10-24,,4344.0,Sell
4228,4053,2024-11-17,Stock,-353.0,SELL
4229,2822,2024-10-31,Bond,2992.0,Buy
4230,4838,2025-03-02,Stock,3281.0,Buy
4231,4117,2024-06-29,ETF,-1104.0,Sell
4232,5416,2024-10-16,Crypto,3838.0,BUY
4233,4831,2024-08-17,ETF,3189.0,Sell
4234,3957,2024-07-04,Crypto,3876.0,Buy
4235,1185,2024-06-23,Stock,1790.0,Sell
4236,5498,2024-10-11,,-470.0,Buy
4237,77,2024-06-23,etf,3698.0,Sell
4238,5612,2024-12-05,,-100.0,Buy
4239,2625,2024-10-14,etf,3910.0,Sell
4240,2630,2024-11-10,Crypto,-1996.0,Buy
4241,6437,2024-10-13,Bond,3788.0,
4242,1693,2025-01-24,Crypto,-568.0,Buy
4243,6143,2024-10-15,Stock,4188.0,Sell
4244,2732,2025-03-25,Bond,4025.0,
4245,3859,2025-01-26,Bond,-1528.0,Buy
4246,4137,2024-07-08,Stock,-938.0,
4247,3882,2025-03-02,bond,-1706.0,Buy
4248,3650,2025-01-30,Crypto,4908.0,Buy
4249,1276,2024-10-09,Bond,-672.0,BUY
4250,2433,2024-05-31,Stock,-711.0,Buy
4251,3468,2024-09-10,Stock,-1277.0,Sell
4252,2380,2024-09-05,Crypto,2023.0,
4253,6175,2025-02-16,STOCK,-1935.0,Sell
4254,1725,2024-06-16,Bond,-591.0,Buy
4255,3680,2024-07-08,Bond,4915.0,BUY
4256,2814,2024-11-20,stock,1768.0,
4257,903,2024-12-30,,4283.0,Buy
4258,5703,2024-11-04,etf,-740.0,
4259,2230,2024-12-31,ETF,881.0,Buy
4260,2272,2025-03-16,,2651.0,
4261,670,2025-01-16,Crypto,-371.0,Sell
4262,2565,2024-07-23,Crypto,2032.0,Sell
4263,2982,2024-07-05,Crypto,-594.0,Sell
4264,5354,2024-10-20,Bond,2596.0,Buy
4265,1676,2025-02-25,ETF,1612.0,Buy
4266,1588,2025-03-01,Bond,-1210.0,
4267,3836,2025-01-16,ETF,4128.0,Buy
4268,5033,2024-04-19,ETF,-1297.0,BUY
4269,3941,2024-12-26,ETF,1583.0,Buy
4270,3192,2025-01-05,stock,686.0,BUY
4271,5210,2024-06-23,Bond,-44.0,Buy
4272,357,2025-04-01,Stock,-1330.0,Sell
4273,549,2024-10-03,Stock,3798.0,
4274,3235,2024-09-07,Stock,-1825.0,Buy
4275,2956,2025-01-09,ETF,2636.0,
4276,3012,2025-02-28,Stock,2123.0,Buy
4277,4519,2024-08-13,ETF,-384.0,Sell
4278,1728,2024-06-14,Stock,3228.0,Sell
4279,1693,2024-10-25,Bond,4713.0,Buy
4280,3370,2024-06-14,Stock,2575.0,Sell
4281,3628,2024-05-29,Crypto,-1811.0,Buy
4282,4463,2024-08-24,Bond,418.0,BUY
4283,5283,2025-01-04,Crypto,-1112.0,SELL
4284,4859,2024-07-09,Stock,3952.0,SELL
4285,5208,2024-04-18,ETF,,Buy
4286,2945,2025-01-19,Stock,3110.0,Sell
4287,1525,2024-12-01,bond,4367.0,Buy
4288,5200,2024-09-04,Bond,-588.0,Buy
4289,2770,2024-07-07,Bond,3027.0,
4290,6542,2024-10-29,stock,3594.0,Buy
4291,6338,2025-02-09,STOCK,1870.0,SELL
4292,1629,2024-07-28,Bond,4629.0,
4293,5686,2025-01-08,STOCK,1209.0,Buy
4294,1347,2024-06-24,ETF,1108.0,BUY
4295,4862,2025-02-16,ETF,1229.0,Buy
4296,2250,2025-02-16,Crypto,-410.0,Sell
4297,5842,2025-04-04,Stock,1765.0,BUY
4298,5563,2024-07-18,ETF,-490.0,
4299,6152,2024-09-06,ETF,864.0,Buy
4300,4638,2025-02-13,Stock,1386.0,Buy
4301,2813,2025-02-12,Crypto,2980.0,Sell
4302,4125,2024-11-25,etf,4990.0,Sell
4303,1145,2024-11-23,stock,2259.0,BUY
4304,1812,2024-05-20,Stock,2312.0,Sell
4305,5962,2024-10-23,Bond,1986.0,Sell
4306,2999,2024-12-10,Crypto,2833.0,Sell
4307,3648,2024-11-02,,3332.0,Sell
4308,6453,2025-01-12,Bond,4859.0,Buy
4309,1030,2025-03-29,Stock,980.0,Sell
4310,3241,2024-10-13,Bond,-302.0,Sell
4311,397,2025-03-02,,2415.0,Buy
4312,4873,2025-03-04,Crypto,3191.0,Buy
4313,1179,2024-04-12,Bond,1758.0,Buy
4314,5785,2024-10-20,ETF,3894.0,BUY
4315,4596,2025-02-10,Crypto,4788.0,Buy
4316,2491,2025-03-12,Bond,704.0,Sell
4317,5951,2024-11-08,Bond,611.0,Buy
4318,1119,2024-09-21,bond,4224.0,Buy
4319,6280,2025-03-11,Crypto,1373.0,Sell
4320,423,2024-10-17,Crypto,2632.0,Buy
4321,5712,2024-12-20,Stock,651.0,Buy
4322,1,2024-12-13,Bond,2148.0,
4323,1894,2024-05-09,Bond,3780.0,Sell
4324,4603,2024-10-30,etf,-1100.0,Sell
4325,3045,2024-08-26,bond,4338.0,
4326,1990,2024-08-12,Bond,2617.0,Buy
4327,3469,2024-07-12,Bond,4034.0,Sell
4328,3514,2024-06-21,Stock,-123.0,Sell
4329,785,2024-12-31,ETF,3699.0,
4330,236,2025-03-02,Crypto,-764.0,SELL
4331,1043,2024-12-15,ETF,-465.0,Sell
4332,6052,2024-05-25,Stock,2613.0,BUY
