transaction_id,portfolio_id,transaction_date,asset_type,amount,transaction_type
3831,4544,2024-08-15,Stock,-1260.0,Sell
3832,6472,2024-07-14,Stock,4586.0,Buy
3833,5518,2024-11-29,Bond,915.0,Buy
3834,5650,2024-12-18,Bond,3000.0,Buy
3835,6439,2025-03-14,Bond,1581.0,Buy
3836,1595,2025-02-19,ETF,3072.0,Buy
3837,4760,2025-01-03,Crypto,2010.0,Buy
3838,227,2024-06-18,Stock,1215.0,Buy
3839,6184,2024-07-25,ETF,4022.0,Buy
3840,5228,2025-01-31,Crypto,1842.0,Buy
3841,2936,2025-03-12,Stock,-912.0,Sell
3842,1633,2025-03-15,Stock,2131.0,Buy
3843,6029,2024-10-28,Stock,2658.0,Buy
3844,2516,2024-07-31,Bond,2751.0,Buy
3845,3821,2024-07-30,Unknown,759.0,Buy
3846,6353,2025-02-06,Bond,3637.0,Buy
3847,4713,2024-11-08,Unknown,565.0,Buy
3848,3006,2024-08-04,Crypto,-1103.0,Sell
3849,3142,2024-11-25,ETF,1081.0,Buy
3850,3720,2024-08-10,Bond,-1315.0,Sell
3851,4307,2025-04-08,Stock,3063.0,Buy
3852,3835,2025-01-15,Stock,4682.0,Buy
3853,5682,2024-06-13,ETF,1384.0,Buy
3854,3116,2025-04-08,ETF,2533.0,Buy
3855,200,2024-11-17,Unknown,4813.0,Buy
3856,2601,2024-04-18,Unknown,-1007.0,Sell
3857,348,2024-11-07,ETF,2684.0,Buy
3858,3061,2024-06-30,Bond,-1992.0,Sell
3859,1242,2024-06-01,Stock,-691.0,Sell
3860,4553,2024-06-26,Stock,3313.0,Buy
3861,1551,2024-04-10,Stock,3034.0,Buy
3862,4697,2024-08-04,Stock,2486.0,Buy
3863,3991,2024-06-15,Crypto,372.0,Buy
3864,834,2025-02-04,ETF,-1411.0,Sell
3865,2352,2024-10-16,ETF,-1703.0,Sell
3866,2976,2024-10-13,Stock,2899.0,Buy
3867,900,2024-12-10,ETF,533.0,Buy
3868,890,2025-01-31,Bond,-31.0,Sell
3869,135,2024-09-20,Stock,424.0,Buy
3870,2652,2025-03-27,Bond,-1686.0,Sell
3871,5317,2024-08-28,Bond,3586.0,Buy
3872,4635,2024-04-11,Stock,3633.0,Buy
3873,4644,2024-07-24,Stock,-1203.0,Sell
3874,5111,2024-12-13,Bond,679.0,Buy
3875,351,2024-08-01,ETF,-1647.0,Sell
3876,4705,2025-02-14,Crypto,3895.0,Buy
3877,5585,2024-05-19,Bond,2163.0,Buy
3878,1377,2024-06-21,ETF,606.0,Buy
3879,2143,2024-11-24,Bond,2006.0,Buy
3880,4363,2024-05-14,Crypto,-555.0,Sell
3881,1566,2024-10-25,Bond,3406.0,Buy
3882,4772,2024-12-20,Stock,1985.0,Buy
3883,3707,2024-06-24,Bond,1256.0,Buy
3884,5606,2024-11-06,Crypto,2876.0,Buy
3885,3493,2025-02-11,Crypto,-1848.0,Sell
3886,1989,2024-08-07,ETF,4551.0,Buy
3887,6534,2024-07-14,Stock,419.0,Buy
3888,4289,2024-11-04,Stock,4252.0,Buy
3889,3244,2024-04-19,Bond,-652.0,Sell
3890,765,2025-01-17,ETF,2596.0,Buy
3891,5499,2024-07-27,Bond,3477.0,Buy
3892,5074,2025-02-16,Crypto,3685.0,Buy
3893,2415,2024-11-18,Stock,4190.0,Buy
3894,1416,2025-03-02,Stock,447.0,Buy
3895,3000,2024-07-14,Stock,2524.0,Buy
3896,3158,2024-09-18,Bond,-1009.0,Sell
3897,4943,2024-06-25,Bond,-1285.0,Sell
3898,6018,2024-11-04,Bond,3324.0,Buy
3899,2274,2024-07-05,Crypto,-420.0,Sell
3900,222,2024-10-17,Unknown,-525.0,Sell
3901,728,2025-02-22,Crypto,2914.0,Buy
3902,1185,2024-07-29,Stock,2997.0,Buy
3903,71,2024-10-10,Stock,1417.0,Buy
3904,4163,2024-09-27,Crypto,-1783.0,Sell
3905,4050,2024-12-26,Stock,2919.0,Buy
3906,383,2025-02-23,Stock,3824.0,Buy
3907,2333,2024-10-17,Unknown,4817.0,Buy
3908,6404,2024-10-07,Bond,3917.0,Buy
3909,3513,2024-06-22,Stock,3391.0,Buy
3910,2798,2025-01-18,Unknown,522.0,Buy
3911,5521,2024-09-10,Stock,3634.0,Buy
3912,5688,2024-08-27,Stock,4286.0,Buy
3913,5448,2024-04-26,Crypto,845.0,Buy
3914,4371,2024-08-28,Bond,1315.0,Buy
3915,4408,2024-04-19,Unknown,3854.0,Buy
3916,2319,2025-03-03,Bond,2697.0,Buy
3917,6353,2024-08-11,ETF,3668.0,Buy
3918,3235,2024-06-06,Stock,-1911.0,Sell
3919,5355,2024-08-14,Stock,744.0,Buy
3920,4538,2025-03-20,Unknown,1205.0,Buy
3921,3370,2024-05-19,Stock,4396.0,Buy
3922,5832,2025-02-05,Bond,312.0,Buy
3923,989,2025-03-02,ETF,-1084.0,Sell
3924,5285,2024-11-23,Unknown,-1964.0,Sell
3925,4144,2024-09-03,ETF,162.0,Buy
3926,1138,2024-09-14,Stock,2485.0,Buy
3927,6380,2024-04-14,ETF,1161.0,Buy
3928,1813,2025-03-04,ETF,-1505.0,Sell
3929,5413,2025-04-02,ETF,479.0,Buy
3930,3421,2025-01-31,Crypto,-1449.0,Sell
3931,6344,2024-06-30,ETF,-1054.0,Sell
3932,2752,2024-05-09,ETF,2601.0,Buy
3933,6104,2025-02-07,ETF,4431.0,Buy
3934,6347,2025-03-21,ETF,133.0,Buy
3935,269,2024-11-20,ETF,3749.0,Buy
3936,5914,2024-12-05,Bond,1455.0,Buy
3937,6409,2024-11-10,Unknown,1096.0,Buy
3938,5487,2024-07-07,Stock,3635.0,Buy
3939,5745,2025-02-07,Stock,289.0,Buy
3940,2249,2025-03-06,ETF,3904.0,Buy
3941,1613,2024-08-07,ETF,878.0,Buy
3942,4119,2024-11-18,Crypto,-1306.0,Sell
3943,833,2024-04-30,Stock,604.0,Buy
3944,5507,2024-09-04,Bond,3534.0,Buy
3945,670,2024-09-13,Bond,-147.0,Sell
3946,978,2025-01-06,Unknown,4423.0,Buy
3947,587,2025-03-24,ETF,-1371.0,Sell
3948,1724,2024-05-10,Crypto,3117.0,Buy
3949,697,2024-09-07,Bond,1620.0,Buy
3950,879,2024-09-15,Stock,859.0,Buy
3951,1013,2024-06-18,Crypto,791.0,Buy
3952,1437,2024-10-21,ETF,3328.0,Buy
3953,1046,2024-08-09,Crypto,1375.0,Buy
3954,4317,2024-07-11,ETF,898.0,Buy
3955,6094,2024-07-11,ETF,1027.0,Buy
3956,2077,2025-03-26,Bond,2995.0,Buy
3957,4828,2024-11-09,Unknown,4991.0,Buy
3958,5934,2024-07-18,Stock,4431.0,Buy
3959,5940,2024-09-17,Stock,-1441.0,Sell
3960,1773,2024-08-21,Stock,-1743.0,Sell
3961,385,2024-06-30,Crypto,2603.0,Buy
3962,4841,2024-12-23,Stock,-1180.0,Sell
3963,1663,2024-10-20,Stock,2874.0,Buy
3964,755,2024-08-10,Bond,1074.0,Buy
3965,3629,2024-06-10,Bond,-581.0,Sell
3966,856,2025-03-09,Bond,-550.0,Sell
3967,4099,2024-11-25,ETF,2220.0,Buy
3968,2136,2024-09-02,Bond,-379.0,Sell
3969,5356,2025-02-01,ETF,2271.0,Buy
3970,585,2024-04-30,Crypto,2643.0,Buy
3971,514,2024-06-13,ETF,4765.0,Buy
3972,5425,2024-12-12,Bond,3134.0,Buy
3973,648,2025-02-13,Stock,2214.0,Buy
3974,2496,2024-06-08,Stock,3357.0,Buy
3975,3985,2024-10-15,Stock,-327.0,Sell
3976,4289,2024-12-23,Crypto,1828.0,Buy
3977,2193,2024-12-10,ETF,4991.0,Buy
3978,2916,2024-07-05,ETF,4200.0,Buy
3979,4454,2024-07-26,Bond,-1987.0,Sell
3980,3764,2024-12-18,Bond,4530.0,Buy
3981,178,2025-01-15,Stock,2367.0,Buy
3982,1695,2025-01-12,Bond,378.0,Buy
3983,505,2025-02-16,Bond,2696.0,Buy
3984,2174,2024-06-10,Stock,873.0,Buy
3985,2000,2024-09-07,Unknown,114.0,Buy
3986,2252,2024-05-07,Unknown,-1617.0,Sell
3987,415,2025-01-11,Bond,3673.0,Buy
3988,6073,2025-01-29,Stock,4316.0,Buy
3990,3145,2024-04-10,Bond,-420.0,Sell
3991,590,2024-06-14,Stock,4227.0,Buy
3992,6103,2024-07-30,Stock,-1295.0,Sell
3993,3362,2025-01-15,Stock,1346.0,Buy
3994,3267,2024-08-13,Bond,3229.0,Buy
3995,6329,2024-09-10,ETF,1990.0,Buy
3996,2858,2024-07-05,Stock,4572.0,Buy
3997,381,2024-10-17,ETF,-1797.0,Sell
3998,711,2024-08-04,Bond,4662.0,Buy
3999,570,2024-07-16,Bond,1346.0,Buy
4000,4866,2025-01-31,Stock,3759.0,Buy
4001,1062,2025-03-28,Stock,-1030.0,Sell
4002,4911,2025-02-06,Crypto,1552.0,Buy
4003,5762,2024-04-17,Bond,-1740.0,Sell
4004,279,2025-03-27,Crypto,-631.0,Sell
4005,5648,2025-01-03,Bond,3288.0,Buy
4006,1371,2025-01-17,Crypto,624.0,Buy
4007,2150,2024-06-06,Crypto,14.0,Buy
4008,5840,2025-02-25,Crypto,-192.0,Sell
4009,2155,2024-12-30,Stock,2833.0,Buy
4010,5750,2025-04-06,Crypto,-1163.0,Sell
4011,2758,2025-02-01,Stock,4875.0,Buy
4013,6209,2024-10-01,Bond,3461.0,Buy
4014,3242,2024-04-11,Bond,986.0,Buy
4015,908,2024-05-11,Stock,-1033.0,Sell
4016,3327,2024-11-25,Stock,-1762.0,Sell
4017,2023,2025-01-02,Stock,3740.0,Buy
4018,3627,2024-10-14,ETF,1282.0,Buy
4019,5878,2024-12-14,Bond,1940.0,Buy
4020,330,2024-07-26,Bond,175.0,Buy
4021,3988,2024-11-19,Stock,4824.0,Buy
4022,4563,2024-11-15,Stock,3651.0,Buy
4023,3674,2024-10-05,Crypto,-440.0,Sell
4024,2575,2024-12-31,Stock,1859.0,Buy
4025,6443,2024-06-17,Bond,1384.0,Buy
4026,1881,2024-05-12,Crypto,2423.0,Buy
4027,5550,2024-05-06,Bond,362.0,Buy
4028,1367,2024-04-11,Stock,4139.0,Buy
4029,1761,2024-11-22,Stock,3030.0,Buy
4030,5278,2024-12-20,Crypto,632.0,Buy
4031,610,2024-06-29,ETF,-52.0,Sell
4033,4688,2024-08-19,Bond,647.0,Buy
4034,900,2025-01-21,Stock,4505.0,Buy
4035,1982,2025-02-04,Crypto,790.0,Buy
4036,3934,2025-03-17,Crypto,-501.0,Sell
4037,5833,2024-10-31,Unknown,-583.0,Sell
4038,4254,2024-05-25,ETF,2539.0,Buy
4040,411,2024-08-13,Bond,-170.0,Sell
4041,4929,2024-12-06,Stock,1103.0,Buy
4042,5280,2025-03-26,Crypto,4923.0,Buy
4043,4640,2024-11-01,Stock,4071.0,Buy
4044,1790,2024-12-07,Crypto,2769.0,Buy
4045,3472,2024-11-03,Stock,3528.0,Buy
4046,4664,2024-12-24,Unknown,4712.0,Buy
4047,2495,2024-09-09,Bond,4838.0,Buy
4048,95,2024-09-19,Crypto,-1123.0,Sell
4049,2682,2025-01-13,Bond,-1789.0,Sell
4050,5918,2024-06-30,ETF,-1591.0,Sell
4051,2583,2024-10-13,Bond,644.0,Buy
4052,4017,2024-08-04,Stock,1504.0,Buy
4053,4805,2024-07-10,Crypto,843.0,Buy
4054,178,2025-02-05,Crypto,2080.0,Buy
4055,3985,2024-12-01,Bond,2131.0,Buy
4056,2401,2025-02-07,ETF,2423.0,Buy
4057,1076,2024-10-12,Stock,1592.0,Buy
4058,1913,2025-02-07,Bond,1522.0,Buy
4059,4980,2024-12-03,Stock,4675.0,Buy
4060,2251,2024-09-15,Bond,3141.0,Buy
4061,2372,2025-01-23,Stock,467.0,Buy
4062,6090,2024-06-30,ETF,28.0,Buy
4063,1337,2025-01-20,ETF,1089.0,Buy
4064,4318,2024-08-07,ETF,-1813.0,Sell
4065,3173,2024-09-18,Stock,4172.0,Buy
4066,2216,2024-12-27,ETF,1316.0,Buy
4067,6133,2025-02-18,Bond,714.0,Buy
4068,408,2024-07-26,ETF,-415.0,Sell
4069,5880,2024-05-12,Unknown,-1740.0,Sell
4070,794,2024-06-06,Stock,2014.0,Buy
4071,2368,2025-01-02,Bond,-1555.0,Sell
4072,1025,2024-04-26,Bond,-1918.0,Sell
4073,2301,2025-01-11,Crypto,1950.0,Buy
4074,5416,2024-06-02,ETF,-61.0,Sell
4075,164,2024-11-01,Bond,1782.0,Buy
4076,1353,2024-10-01,Crypto,1773.0,Buy
4077,469,2024-10-01,Crypto,2766.0,Buy
4078,3464,2025-04-05,Bond,1663.0,Buy
4079,2585,2024-09-11,Crypto,3705.0,Buy
4080,4738,2024-07-17,Crypto,1818.0,Buy
4081,957,2024-12-21,ETF,2413.0,Buy
4082,6498,2024-08-03,Stock,-1889.0,Sell
4083,5342,2024-08-16,Crypto,-161.0,Sell
4084,4057,2024-05-28,Unknown,-825.0,Sell
4085,3175,2024-04-19,Crypto,2715.0,Buy
4086,2983,2025-02-27,Crypto,3962.0,Buy
4087,4813,2024-10-19,Bond,-572.0,Sell
4088,1726,2025-04-01,Stock,2656.0,Buy
4089,3161,2025-03-29,Crypto,2426.0,Buy
4090,4589,2024-04-29,Bond,3260.0,Buy
4091,5395,2024-10-29,Bond,-122.0,Sell
4092,627,2024-04-27,Stock,4155.0,Buy
4093,1556,2024-04-30,Stock,1742.0,Buy
4094,4367,2024-12-08,ETF,4692.0,Buy
4095,1489,2025-02-14,ETF,2927.0,Buy
4096,2895,2025-03-03,Stock,3898.0,Buy
4097,4913,2024-10-16,Stock,965.0,Buy
4098,6220,2024-06-07,Stock,2179.0,Buy
4099,3224,2025-01-05,ETF,3394.0,Buy
4100,357,2025-01-21,Unknown,631.0,Buy
4101,1209,2024-12-09,Crypto,3542.0,Buy
4102,4902,2024-10-29,ETF,2608.0,Buy
4103,602,2024-09-11,ETF,-1308.0,Sell
4104,847,2024-06-05,Stock,1425.0,Buy
4105,2868,2024-11-21,Bond,-351.0,Sell
4106,1948,2024-12-09,Stock,2900.0,Buy
4107,2056,2024-12-29,Bond,-1471.0,Sell
4108,2134,2024-07-08,Stock,-803.0,Sell
4109,2316,2025-04-09,Crypto,3159.0,Buy
4110,4860,2024-05-26,Bond,783.0,Buy
4111,4522,2024-05-14,ETF,-660.0,Sell
4112,2259,2024-08-17,Crypto,4454.0,Buy
4113,678,2024-07-27,Bond,2888.0,Buy
4114,6258,2024-11-24,ETF,4992.0,Buy
4115,6111,2024-08-26,Stock,3332.0,Buy
4116,6482,2024-08-01,Bond,-1845.0,Sell
4117,5557,2024-07-30,Crypto,973.0,Buy
4118,1845,2024-05-16,Bond,755.0,Buy
4119,3774,2024-07-30,Stock,1253.0,Buy
4120,3437,2025-02-24,Stock,4968.0,Buy
4121,865,2025-02-28,Bond,4374.0,Buy
4122,2993,2025-01-14,Unknown,-199.0,Sell
4123,4137,2024-10-15,Bond,2909.0,Buy
4124,612,2025-01-04,Stock,1735.0,Buy
4125,4449,2024-07-24,Stock,-1559.0,Sell
4126,86,2024-08-18,Crypto,120.0,Buy
4127,6224,2024-09-08,Crypto,2776.0,Buy
4128,5374,2025-02-01,Crypto,420.0,Buy
4129,3116,2025-01-28,Stock,-970.0,Sell
4130,5210,2024-05-19,Crypto,4333.0,Buy
4131,3623,2025-03-09,Crypto,2826.0,Buy
4132,3713,2024-06-17,Crypto,4643.0,Buy
4133,290,2024-06-27,Bond,-9.0,Sell
4134,3281,2024-07-19,Stock,3035.0,Buy
4135,4937,2024-09-21,Bond,3428.0,Buy
4136,6078,2024-04-13,ETF,4821.0,Buy
4137,4987,2025-03-27,Bond,-1106.0,Sell
4138,5823,2025-01-04,Bond,1864.0,Buy
4139,6477,2025-03-07,Crypto,1281.0,Buy
4140,4708,2024-08-18,Stock,3015.0,Buy
4141,654,2025-03-03,ETF,-205.0,Sell
4143,2037,2024-04-24,Stock,4175.0,Buy
4144,3545,2024-10-17,Crypto,-1582.0,Sell
4145,755,2025-01-15,ETF,-1284.0,Sell
4146,2019,2024-06-20,Stock,1104.0,Buy
4147,247,2024-10-08,ETF,973.0,Buy
4148,4477,2024-09-04,Bond,-771.0,Sell
4149,5849,2024-09-11,Stock,2362.0,Buy
4150,4939,2024-10-19,ETF,-808.0,Sell
4151,2806,2024-08-07,ETF,-1192.0,Sell
4152,5597,2025-01-30,Bond,423.0,Buy
4153,3825,2024-11-08,ETF,3838.0,Buy
4154,784,2024-09-16,Stock,2357.0,Buy
4155,2371,2024-09-18,Crypto,2884.0,Buy
4156,6030,2024-08-06,Crypto,4335.0,Buy
4157,6270,2024-08-31,ETF,-1256.0,Sell
4158,1837,2025-01-26,Stock,1417.0,Buy
4159,799,2024-05-30,Bond,2959.0,Buy
4160,562,2024-11-19,Crypto,1064.0,Buy
4161,6380,2024-08-19,ETF,181.0,Buy
4162,4810,2024-11-17,ETF,3245.0,Buy
4164,3411,2024-10-20,Crypto,3340.0,Buy
4165,1422,2025-03-10,ETF,4332.0,Buy
4166,1208,2024-07-30,Bond,-1264.0,Sell
4167,4849,2024-07-10,ETF,-312.0,Sell
4168,270,2024-06-02,Bond,3856.0,Buy
4169,4848,2024-10-08,ETF,1789.0,Buy
4170,594,2024-10-14,Crypto,3723.0,Buy
4171,1488,2024-07-12,Stock,3203.0,Buy
4172,4342,2025-04-06,Bond,1545.0,Buy
4173,3938,2024-04-11,Stock,-1996.0,Sell
4174,281,2024-08-03,Crypto,-1013.0,Sell
4175,3167,2024-08-01,Bond,-1109.0,Sell
4177,1575,2024-12-06,ETF,3275.0,Buy
4178,3722,2024-08-04,Stock,-1891.0,Sell
4179,5407,2024-05-10,Stock,2410.0,Buy
4180,2026,2025-02-23,ETF,-1400.0,Sell
4181,2520,2024-08-28,Bond,-1887.0,Sell
4182,3634,2024-09-07,Stock,4993.0,Buy
4183,1348,2025-01-15,Stock,4506.0,Buy
4184,3975,2024-11-30,Crypto,2162.0,Buy
4185,5459,2024-07-26,ETF,-63.0,Sell
4186,1788,2025-04-08,Bond,-1843.0,Sell
4187,4863,2024-05-19,Bond,3487.0,Buy
4188,720,2024-11-20,Bond,1.0,Buy
4189,347,2024-10-24,Stock,716.0,Buy
4190,3227,2025-03-08,Bond,3050.0,Buy
4191,1375,2025-03-15,Stock,-1950.0,Sell
4192,2094,2024-05-27,ETF,922.0,Buy
4193,1909,2024-11-29,Stock,1025.0,Buy
4194,3133,2024-09-26,Crypto,2762.0,Buy
4195,522,2024-05-06,Bond,1605.0,Buy
4196,494,2024-08-07,Bond,2485.0,Buy
4197,166,2025-01-22,Stock,2417.0,Buy
4198,90,2024-10-11,ETF,-365.0,Sell
4199,3191,2024-12-13,ETF,-120.0,Sell
4200,4454,2024-08-15,Crypto,3496.0,Buy
4201,3072,2025-02-12,Bond,4653.0,Buy
4202,5679,2024-07-24,Bond,230.0,Buy
4203,2299,2025-03-03,Stock,-1622.0,Sell
4204,2764,2025-01-21,Crypto,486.0,Buy
4205,5707,2025-02-17,Bond,313.0,Buy
4206,4698,2024-10-18,ETF,-572.0,Sell
4207,507,2024-07-23,Stock,3262.0,Buy
4208,5026,2024-06-16,Stock,3513.0,Buy
4209,5331,2024-09-07,Stock,7.0,Buy
4210,4027,2025-02-11,Stock,2963.0,Buy
4211,2129,2025-02-20,Bond,4792.0,Buy
4212,5489,2024-12-17,ETF,3786.0,Buy
4213,4738,2024-12-02,Stock,1621.0,Buy
4214,2092,2024-09-20,Stock,3359.0,Buy
4215,192,2024-07-19,Bond,-1062.0,Sell
4216,4466,2025-03-03,Bond,2969.0,Buy
4217,4271,2024-05-24,Unknown,2715.0,Buy
4218,5250,2025-01-10,Stock,-1450.0,Sell
4219,4906,2024-06-15,Stock,716.0,Buy
4220,3956,2024-11-20,Stock,-946.0,Sell
4221,3662,2024-05-15,Bond,1829.0,Buy
4222,5022,2024-07-21,Crypto,1269.0,Buy
4223,2278,2024-06-25,Bond,1686.0,Buy
4224,6237,2025-01-03,Stock,1244.0,Buy
4225,2689,2025-01-30,Bond,481.0,Buy
4226,1552,2024-09-22,Unknown,-1063.0,Sell
4227,2173,2024-10-24,Unknown,4344.0,Buy
4228,4053,2024-11-17,Stock,-353.0,Sell
4229,2822,2024-10-31,Bond,2992.0,Buy
4230,4838,2025-03-02,Stock,3281.0,Buy
4231,4117,2024-06-29,ETF,-1104.0,Sell
4232,5416,2024-10-16,Crypto,3838.0,Buy
4233,4831,2024-08-17,ETF,3189.0,Buy
4234,3957,2024-07-04,Crypto,3876.0,Buy
4235,1185,2024-06-23,Stock,1790.0,Buy
4236,5498,2024-10-11,Unknown,-470.0,Sell
4237,77,2024-06-23,ETF,3698.0,Buy
4238,5612,2024-12-05,Unknown,-100.0,Sell
4239,2625,2024-10-14,ETF,3910.0,Buy
4240,2630,2024-11-10,Crypto,-1996.0,Sell
4241,6437,2024-10-13,Bond,3788.0,Buy
4242,1693,2025-01-24,Crypto,-568.0,Sell
4243,6143,2024-10-15,Stock,4188.0,Buy
4244,2732,2025-03-25,Bond,4025.0,Buy
4245,3859,2025-01-26,Bond,-1528.0,Sell
4246,4137,2024-07-08,Stock,-938.0,Sell
4247,3882,2025-03-02,Bond,-1706.0,Sell
4248,3650,2025-01-30,Crypto,4908.0,Buy
4249,1276,2024-10-09,Bond,-672.0,Sell
4250,2433,2024-05-31,Stock,-711.0,Sell
4251,3468,2024-09-10,Stock,-1277.0,Sell
4252,2380,2024-09-05,Crypto,2023.0,Buy
4253,6175,2025-02-16,Stock,-1935.0,Sell
4254,1725,2024-06-16,Bond,-591.0,Sell
4255,3680,2024-07-08,Bond,4915.0,Buy
4256,2814,2024-11-20,Stock,1768.0,Buy
4257,903,2024-12-30,Unknown,4283.0,Buy
4258,5703,2024-11-04,ETF,-740.0,Sell
4259,2230,2024-12-31,ETF,881.0,Buy
4260,2272,2025-03-16,Unknown,2651.0,Buy
4261,670,2025-01-16,Crypto,-371.0,Sell
4262,2565,2024-07-23,Crypto,2032.0,Buy
4263,2982,2024-07-05,Crypto,-594.0,Sell
4264,5354,2024-10-20,Bond,2596.0,Buy
4265,1676,2025-02-25,ETF,1612.0,Buy
4266,1588,2025-03-01,Bond,-1210.0,Sell
4267,3836,2025-01-16,ETF,4128.0,Buy
4268,5033,2024-04-19,ETF,-1297.0,Sell
4269,3941,2024-12-26,ETF,1583.0,Buy
4270,3192,2025-01-05,Stock,686.0,Buy
4271,5210,2024-06-23,Bond,-44.0,Sell
4272,357,2025-04-01,Stock,-1330.0,Sell
4273,549,2024-10-03,Stock,3798.0,Buy
4274,3235,2024-09-07,Stock,-1825.0,Sell
4275,2956,2025-01-09,ETF,2636.0,Buy
4276,3012,2025-02-28,Stock,2123.0,Buy
4277,4519,2024-08-13,ETF,-384.0,Sell
4278,1728,2024-06-14,Stock,3228.0,Buy
4279,1693,2024-10-25,Bond,4713.0,Buy
4280,3370,2024-06-14,Stock,2575.0,Buy
4281,3628,2024-05-29,Crypto,-1811.0,Sell
4282,4463,2024-08-24,Bond,418.0,Buy
4283,5283,2025-01-04,Crypto,-1112.0,Sell
4284,4859,2024-07-09,Stock,3952.0,Buy
4286,2945,2025-01-19,Stock,3110.0,Buy
4287,1525,2024-12-01,Bond,4367.0,Buy
4288,5200,2024-09-04,Bond,-588.0,Sell
4289,2770,2024-07-07,Bond,3027.0,Buy
4290,6542,2024-10-29,Stock,3594.0,Buy
4291,6338,2025-02-09,Stock,1870.0,Buy
4292,1629,2024-07-28,Bond,4629.0,Buy
4293,5686,2025-01-08,Stock,1209.0,Buy
4294,1347,2024-06-24,ETF,1108.0,Buy
4295,4862,2025-02-16,ETF,1229.0,Buy
4296,2250,2025-02-16,Crypto,-410.0,Sell
4297,5842,2025-04-04,Stock,1765.0,Buy
4298,5563,2024-07-18,ETF,-490.0,Sell
4299,6152,2024-09-06,ETF,864.0,Buy
4300,4638,2025-02-13,Stock,1386.0,Buy
4301,2813,2025-02-12,Crypto,2980.0,Buy
4302,4125,2024-11-25,ETF,4990.0,Buy
4303,1145,2024-11-23,Stock,2259.0,Buy
4304,1812,2024-05-20,Stock,2312.0,Buy
4305,5962,2024-10-23,Bond,1986.0,Buy
4306,2999,2024-12-10,Crypto,2833.0,Buy
4307,3648,2024-11-02,Unknown,3332.0,Buy
4308,6453,2025-01-12,Bond,4859.0,Buy
4309,1030,2025-03-29,Stock,980.0,Buy
4310,3241,2024-10-13,Bond,-302.0,Sell
4311,397,2025-03-02,Unknown,2415.0,Buy
4312,4873,2025-03-04,Crypto,3191.0,Buy
4313,1179,2024-04-12,Bond,1758.0,Buy
4314,5785,2024-10-20,ETF,3894.0,Buy
4315,4596,2025-02-10,Crypto,4788.0,Buy
4316,2491,2025-03-12,Bond,704.0,Buy
4317,5951,2024-11-08,Bond,611.0,Buy
4318,1119,2024-09-21,Bond,4224.0,Buy
4319,6280,2025-03-11,Crypto,1373.0,Buy
4320,423,2024-10-17,Crypto,2632.0,Buy
4321,5712,2024-12-20,Stock,651.0,Buy
4322,1,2024-12-13,Bond,2148.0,Buy
4323,1894,2024-05-09,Bond,3780.0,Buy
4324,4603,2024-10-30,ETF,-1100.0,Sell
4325,3045,2024-08-26,Bond,4338.0,Buy
4326,1990,2024-08-12,Bond,2617.0,Buy
4327,3469,2024-07-12,Bond,4034.0,Buy
4328,3514,2024-06-21,Stock,-123.0,Sell
4329,785,2024-12-31,ETF,3699.0,Buy
4330,236,2025-03-02,Crypto,-764.0,Sell
4331,1043,2024-12-15,ETF,-465.0,Sell
4332,6052,2024-05-25,Stock,2613.0,Buy
4333,1092,2024-07-25,Bond,245.0,Buy
4335,2025,2024-10-22,Stock,4357.0,Buy
4336,17,2024-05-17,Crypto,1909.0,Buy
4337,3915,2025-03-20,Stock,-910.0,Sell
4338,351,2024-10-06,Crypto,1487.0,Buy
4339,4170,2024-05-15,Crypto,2288.0,Buy
4340,6302,2024-10-08,ETF,325.0,Buy
4341,6408,2024-05-17,Stock,294.0,Buy
4342,3277,2024-08-13,Unknown,-1082.0,Sell
4343,1448,2025-03-12,Bond,511.0,Buy
4344,6086,2024-09-01,Stock,4420.0,Buy
4345,197,2024-12-07,ETF,570.0,Buy
4346,469,2025-02-07,Stock,4860.0,Buy
4347,3974,2025-03-03,Unknown,-653.0,Sell
4348,4520,2024-07-25,ETF,3537.0,Buy
4349,5247,2024-10-18,ETF,1879.0,Buy
4350,2125,2024-12-02,Unknown,1202.0,Buy
4351,1563,2025-03-07,ETF,-795.0,Sell
4352,2758,2024-07-10,Stock,-1212.0,Sell
4353,4582,2025-01-14,Bond,-1613.0,Sell
4354,5267,2025-03-03,ETF,1807.0,Buy
4355,2335,2025-02-26,Bond,963.0,Buy
4356,4406,2024-12-02,ETF,2771.0,Buy
4357,1159,2024-06-02,Stock,3951.0,Buy
4358,3843,2024-06-22,Crypto,2749.0,Buy
4359,2390,2025-03-09,ETF,4157.0,Buy
4360,3843,2024-12-03,Bond,4507.0,Buy
4361,1246,2024-06-26,Bond,1753.0,Buy
4362,554,2024-06-14,Stock,-944.0,Sell
4363,1575,2024-10-18,Stock,-291.0,Sell
4364,2623,2024-04-19,Stock,973.0,Buy
4365,1105,2024-04-30,ETF,3223.0,Buy
4366,3508,2025-03-23,Stock,3939.0,Buy
4367,2331,2024-08-12,Stock,130.0,Buy
4368,3565,2024-10-09,ETF,-680.0,Sell
4369,1952,2025-02-01,Stock,4438.0,Buy
4370,1580,2024-08-06,Bond,2077.0,Buy
4371,303,2025-01-08,ETF,2441.0,Buy
4372,378,2024-09-06,Bond,1105.0,Buy
4373,3377,2025-01-30,ETF,1344.0,Buy
4374,5919,2024-05-09,Bond,-124.0,Sell
